Tag,Restaurant,Terrasse,Datum,Monat,is_fr_sa,Ferien-Value,Special-Day-Value,Niederschlag Tagessumme 6 UTC,Sonnenscheindauer Tagessumme,Lufttemperatur 2m Tagesmittel,Durchschnittliche Anzahl Geburtstage (über 100 Jahre),Tagesumsatz Restaurant
So,9763.2,0.0,2024-12-08,Dezember,0,0.0,0.0,3.9,0.0,3.0,6455.11,9763.2
Mo,4532.5,0.0,2024-12-09,Dezember,0,0.0,0.0,0.3,0.0,3.3,6455.11,4532.5
Di,5669.2,0.0,2024-12-10,Dezember,0,0.0,0.0,0.0,0.0,2.7,6455.11,5669.2
Mi,6465.2,0.0,2024-12-11,Dezember,0,0.0,0.0,0.0,0.0,2.6,6455.11,6465.2
Do,8850.1,0.0,2024-12-12,Dezember,0,0.0,0.0,0.0,0.0,2.1,6455.11,8850.1
Fr,14784.4,18.0,2024-12-13,Dezember,1,0.0,0.0,0.0,0.0,0.8,6455.11,14802.4
Sa,10433.6,0.0,2024-12-14,Dezember,1,0.0,0.0,4.8,0.0,2.0,6455.11,10433.6
So,10683.6,0.0,2024-12-15,Dezember,0,0.0,0.0,0.0,64.0,3.5,6455.11,10683.6
Mo,6784.6,0.0,2024-12-16,Dezember,0,0.0,0.0,0.0,379.0,2.9,6455.11,6784.6
Di,8529.4,39.9,2024-12-17,Dezember,0,0.0,0.0,0.0,360.0,3.0,6455.11,8569.3
Mi,5996.0,0.0,2024-12-18,Dezember,0,0.0,0.0,0.0,9.0,4.2,6455.11,5996.0
Do,7630.1,0.0,2024-12-19,Dezember,0,0.0,0.0,13.3,0.0,4.8,6455.11,7630.1
Fr,6513.8,0.0,2024-12-20,Dezember,1,0.0,0.0,0.3,0.0,1.2,6455.11,6513.8
Sa,11141.1,0.0,2024-12-21,Dezember,1,1.0,0.0,5.0,198.0,1.5,6455.11,11141.1
So,11412.1,0.0,2024-12-22,Dezember,0,1.0,0.0,22.9,0.0,3.5,6455.11,11412.1
Mo,10496.9,0.0,2024-12-23,Dezember,0,1.0,0.0,5.9,0.0,1.7,6455.11,10496.9
Di,8.6,0.0,2024-12-24,Dezember,0,1.0,1.0,0.0,96.0,1.7,6455.11,8.6
Mi,16538.5,0.0,2024-12-25,Dezember,0,1.0,1.0,0.0,0.0,-1.0,6455.11,16538.5
Do,16494.8,0.0,2024-12-26,Dezember,0,1.0,1.0,0.0,0.0,-0.6,6455.11,16494.8
Fr,7977.8,0.0,2024-12-27,Dezember,1,1.0,0.0,0.0,0.0,-1.1,6455.11,7977.8
Sa,8812.4,0.0,2024-12-28,Dezember,1,1.0,0.0,0.0,0.0,-1.4,6455.11,8812.4
So,8640.8,0.0,2024-12-29,Dezember,0,1.0,0.0,0.0,160.0,-1.3,6455.11,8640.8
Mo,8225.5,0.0,2024-12-30,Dezember,0,1.0,0.0,0.0,0.0,-1.8,6455.11,8225.5
Di,45857.5,174.7,2024-12-31,Dezember,0,1.0,1.0,0.0,175.0,-1.9,6455.11,28342.100000000002
Mi,8678.4,366.0,2025-01-01,Januar,0,1.0,1.0,0.0,268.0,-1.2,6852.12,9044.4
Do,7072.0,0.0,2025-01-02,Januar,0,1.0,0.0,20.8,18.0,2.0,6852.12,7072.0
Fr,5737.6,0.0,2025-01-03,Januar,1,1.0,0.0,0.0,3.0,0.5,6852.12,5737.6
Sa,12210.0,0.0,2025-01-04,Januar,1,1.0,0.0,8.1,54.0,-1.0,6852.12,12210.0
So,5389.9,0.0,2025-01-05,Januar,0,1.0,0.0,0.1,93.0,2.9,6852.12,5389.9
Mo,5189.4,0.0,2025-01-06,Januar,0,0.0,0.0,5.5,45.0,5.7,6852.12,5189.4
Di,3482.0,0.0,2025-01-07,Januar,0,0.0,0.0,1.2,160.0,4.4,6852.12,3482.0
Mi,3186.7,0.0,2025-01-08,Januar,0,0.0,0.0,3.5,8.0,5.2,6852.12,3186.7
Do,5361.6,0.0,2025-01-09,Januar,0,0.0,0.0,6.3,101.0,6.9,6852.12,5361.6
Fr,7683.8,0.0,2025-01-10,Januar,1,0.0,0.0,2.4,0.0,1.4,6852.12,7683.8
Sa,10294.0,48.3,2025-01-11,Januar,1,0.0,0.0,0.0,75.0,0.4,6852.12,10342.3
So,10291.8,195.1,2025-01-12,Januar,0,0.0,0.0,0.0,224.0,-1.2,6852.12,10486.9
Mo,3503.1,0.0,2025-01-13,Januar,0,0.0,0.0,0.0,72.0,-2.0,6852.12,3503.1
Di,4733.0,0.0,2025-01-14,Januar,0,0.0,0.0,0.0,0.0,-2.4,6852.12,4733.0
Mi,4421.1,0.0,2025-01-15,Januar,0,0.0,0.0,0.0,104.0,0.4,6852.12,4421.1
Do,5663.0,0.0,2025-01-16,Januar,0,0.0,0.0,0.0,3.0,2.1,6852.12,5663.0
Fr,8229.0,0.0,2025-01-17,Januar,1,0.0,0.0,0.0,0.0,1.3,6852.12,8229.0
Sa,10307.7,0.0,2025-01-18,Januar,1,0.0,0.0,0.0,0.0,0.0,6852.12,10307.7
So,7956.3,0.0,2025-01-19,Januar,0,0.0,0.0,0.0,0.0,-0.8,6852.12,7956.3
Mo,6007.4,0.0,2025-01-20,Januar,0,0.0,0.0,0.0,218.0,-0.6,6852.12,6007.4
Di,5744.95,0.0,2025-01-21,Januar,0,0.0,0.0,0.0,0.0,0.0,6852.12,5744.95
Mi,6388.2,0.0,2025-01-22,Januar,0,0.0,0.0,0.0,4.0,0.5,6852.12,6388.2
Do,4353.6,0.0,2025-01-23,Januar,0,0.0,0.0,5.2,116.0,3.8,6852.12,4353.6
Fr,9150.9,5.2,2025-01-24,Januar,1,0.0,0.0,0.0,183.0,4.5,6852.12,9156.1
Sa,10929.9,892.1,2025-01-25,Januar,1,0.0,0.0,0.6,313.0,7.0,6852.12,11822.0
So,12478.0,1599.2,2025-01-26,Januar,0,0.0,0.0,0.5,371.0,7.1,6852.12,14077.2
Mo,4108.8,0.0,2025-01-27,Januar,0,0.0,0.0,41.6,103.0,6.7,6852.12,4108.8
Di.,6216.3,0.0,2025-01-28,Januar,0,0.0,0.0,1.9,33.0,5.3,6852.12,6216.3
Mi.,5782.9,22.7,2025-01-29,Januar,0,0.0,0.0,0.0,397.0,6.0,6852.12,5805.599999999999
Do.,4639.65,0.0,2025-01-30,Januar,0,0.0,0.0,1.0,46.0,4.7,6852.12,4639.65
Fr.,9208.3,0.0,2025-01-31,Januar,0,0.0,0.0,5.2,0.0,4.2,6852.12,9208.3
Sa,15286.3,0.0,2025-02-01,Februar,1,0.14285714285714285,0.0,0.0,0.0,2.2,6590.24,15286.3
So,8277.1,0.0,2025-02-02,Februar,0,0.14285714285714285,0.0,0.0,0.0,2.2,6590.24,8277.1
Mo,3634.3,0.0,2025-02-03,Februar,0,0.14285714285714285,0.0,0.0,0.0,2.1,6590.24,3634.3
Di,4572.2,0.0,2025-02-04,Februar,0,0.14285714285714285,0.0,0.0,223.0,0.8,6590.24,4572.2
Mi,4537.0,0.0,2025-02-05,Februar,0,0.14285714285714285,0.0,0.0,0.0,-0.5,6590.24,4537.0
Do,5320.9,0.0,2025-02-06,Februar,0,0.14285714285714285,0.0,0.0,0.0,0.7,6590.24,5320.9
Fr,8669.1,0.0,2025-02-07,Februar,1,0.14285714285714285,0.0,0.0,201.0,1.7,6590.24,8669.1
Sa,11973.0,843.0,2025-02-08,Februar,1,0.14285714285714285,0.0,0.0,186.0,1.4,6590.24,12816.0
So,10669.1,1862.4,2025-02-09,Februar,0,0.14285714285714285,0.0,0.0,330.0,3.4,6590.24,12531.5
Mo,3735.5,0.0,2025-02-10,Februar,0,0.14285714285714285,0.0,0.3,14.0,3.6,6590.24,3735.5
Di,5461.5,0.0,2025-02-11,Februar,0,0.14285714285714285,0.0,0.7,0.0,6.2,6590.24,5461.5
Mi,8047.0,0.0,2025-02-12,Februar,0,0.14285714285714285,0.0,1.5,31.0,7.3,6590.24,8047.0
Do,6676.6,0.0,2025-02-13,Februar,0,0.14285714285714285,0.0,23.1,0.0,5.2,6590.24,6676.6
Fr,15846.7,0.0,2025-02-14,Februar,1,0.14285714285714285,1.0,1.8,0.0,-0.3,6590.24,15846.7
Sa,14133.9,0.0,2025-02-15,Februar,1,0.14285714285714285,0.0,0.0,112.0,-1.2,6590.24,14133.9
So,13805.1,0.0,2025-02-16,Februar,0,0.14285714285714285,0.0,0.0,2.0,0.3,6590.24,13805.1
Mo,5751.2,0.0,2025-02-17,Februar,0,0.0,0.0,0.0,0.0,1.2,6590.24,5751.2
Di,8241.1,0.0,2025-02-18,Februar,0,0.0,0.0,0.0,0.0,1.3,6590.24,8241.1
Mi,4999.9,0.0,2025-02-19,Februar,0,0.0,0.0,0.0,258.0,2.0,6590.24,4999.9
Do,4987.4,0.0,2025-02-20,Februar,0,0.0,0.0,0.0,55.0,4.2,6590.24,4987.4
Fr,10549.2,225.5,2025-02-21,Februar,1,0.0,0.0,0.0,447.0,5.7,6590.24,10774.7
Sa,12771.9,255.6,2025-02-22,Februar,1,0.5428571428571428,0.0,0.0,177.0,7.5,6590.24,13027.5
So,11932.2,0.0,2025-02-23,Februar,0,0.5428571428571428,0.0,0.4,0.0,7.9,6590.24,11932.2
Mo,7168.7,0.0,2025-02-24,Februar,0,0.5428571428571428,0.0,0.0,15.0,7.3,6590.24,7168.7
Di.,10861.3,0.0,2025-02-25,Februar,0,0.5428571428571428,0.0,0.1,42.0,7.9,6590.24,10861.3
Mi.,10205.4,0.0,2025-02-26,Februar,0,0.5428571428571428,0.0,0.1,0.0,5.5,6590.24,10205.4
Do.,4512.8,0.0,2025-02-27,Februar,0,0.5714285714285714,0.0,2.3,0.0,2.6,6590.24,4512.8
Fr.,9524.3,0.0,2025-02-28,Februar,0,0.5714285714285714,0.0,0.0,57.0,3.9,6590.24,9524.3
Sa,15765.3,0.0,2025-03-01,März,1,0.5714285714285714,0.0,0.0,0.0,3.9,7288.88,15765.3
So,12145.4,299.1,2025-03-02,März,0,0.5714285714285714,0.0,0.0,7.0,2.5,7288.88,12444.5
Mo,7034.5,1013.4,2025-03-03,März,0,0.42857142857142855,0.0,0.0,560.0,3.3,7288.88,8047.9
Di,9266.3,1557.3,2025-03-04,März,0,0.42857142857142855,0.0,0.0,608.0,4.8,7288.88,10823.599999999999
Mi,10047.9,2459.8,2025-03-05,März,0,0.42857142857142855,0.0,0.0,614.0,5.8,7288.88,12507.7
Do,8079.1,2717.2,2025-03-06,März,0,0.42857142857142855,0.0,0.0,592.0,7.2,7288.88,10796.3
Fr,14695.0,4385.8,2025-03-07,März,1,0.42857142857142855,0.0,0.0,621.0,7.5,7288.88,19080.8
Sa,15635.8,10155.8,2025-03-08,März,1,0.42857142857142855,0.0,0.0,628.0,7.9,7288.88,25791.6
So,15005.6,6343.7,2025-03-09,März,0,0.42857142857142855,0.0,0.0,540.0,10.1,7288.88,21349.3
Mo,5933.7,71.7,2025-03-10,März,0,0.0,0.0,0.3,134.0,9.9,7288.88,6005.4
Di,4132.7,299.1,2025-03-11,März,0,0.0,0.0,0.0,367.0,9.1,7288.88,4431.8
Mi,5647.5,0.0,2025-03-12,März,0,0.0,0.0,13.5,0.0,7.2,7288.88,5647.5
Do,7114.3,0.0,2025-03-13,März,0,0.0,0.0,2.3,3.0,6.1,7288.88,7114.3
Fr,9456.3,0.0,2025-03-14,März,1,0.0,0.0,0.0,0.0,4.1,7288.88,9456.3
Sa,9893.4,0.0,2025-03-15,März,1,0.0,0.0,2.2,0.0,4.7,7288.88,9893.4
So,13303.8,0.0,2025-03-16,März,0,0.0,0.0,2.8,0.0,4.0,7288.88,13303.8
Mo,5292.1,28.6,2025-03-17,März,0,0.0,0.0,0.0,1.0,4.8,7288.88,5320.700000000001
Di,4930.9,771.8,2025-03-18,März,0,0.0,0.0,0.0,526.0,4.1,7288.88,5702.7
Mi,6317.5,2736.4,2025-03-19,März,0,0.0,0.0,0.0,670.0,6.8,7288.88,9053.9
Do,7879.1,1694.5,2025-03-20,März,0,0.0,0.0,0.0,508.0,9.0,7288.88,9573.6
Fr,9714.5,559.1,2025-03-21,März,1,0.0,0.0,0.0,160.0,10.7,7288.88,10273.6
Sa,14912.3,5260.6,2025-03-22,März,1,0.0,0.0,0.0,570.0,14.0,7288.88,20172.9
So,13138.0,1462.7,2025-03-23,März,0,0.0,0.0,2.8,67.0,11.0,7288.88,14600.7
Mo,4868.1,244.2,2025-03-24,März,0,0.0,0.0,1.0,146.0,10.1,7288.88,5112.3
Di,7446.3,0.0,2025-03-25,März,0,0.0,0.0,7.3,80.0,8.4,7288.88,7446.3
Mi,6297.2,0.0,2025-03-26,März,0,0.0,0.0,3.5,0.0,8.7,7288.88,6297.2
Do,6439.3,5.2,2025-03-27,März,0,0.0,0.0,0.0,2.0,8.5,7288.88,6444.5
Fr,10134.0,0.0,2025-03-28,März,1,0.0,0.0,2.4,1.0,8.4,7288.88,10134.0
Sa,15940.8,0.0,2025-03-29,März,1,0.0,0.0,13.5,0.0,7.7,7288.88,15940.8
So,19089.7,2750.3,2025-03-30,März,0,0.0,0.0,0.0,395.0,10.2,7288.88,21840.0
Mo,6774.6,87.3,2025-03-31,März,0,0.0,0.0,0.0,209.0,8.9,7288.88,6861.900000000001
Di,7760.9,131.6,2025-04-01,April,0,0.0,0.0,0.0,543.0,7.2,7048.37,7892.5
Mi,8985.7,1567.9,2025-04-02,April,0,0.0,0.0,0.0,653.0,9.4,7048.37,10553.6
Do,5506.0,3353.6,2025-04-03,April,0,0.0,0.0,0.0,700.0,11.5,7048.37,8859.6
Fr,8572.0,8225.9,2025-04-04,April,1,0.0,0.0,0.0,722.0,12.4,7048.37,16797.9
Sa,12146.5,10292.7,2025-04-05,April,1,0.2857142857142857,0.0,0.0,724.0,13.3,7048.37,22439.2
So,17831.0,4154.0,2025-04-06,April,0,0.2857142857142857,0.0,0.0,695.0,9.3,7048.37,21985.0
Mo,6745.5,2198.6,2025-04-07,April,0,0.2857142857142857,0.0,0.0,728.0,7.4,7048.37,8944.1
Di,10587.5,1428.8,2025-04-08,April,0,0.2857142857142857,0.0,0.0,729.0,8.8,7048.37,12016.3
Mi,8274.5,3172.6,2025-04-09,April,0,0.2857142857142857,0.0,0.0,698.0,10.2,7048.37,11447.1
Do,6796.1,4546.9,2025-04-10,April,0,0.2857142857142857,0.0,0.0,708.0,10.8,7048.37,11343.0
Fr,9626.0,9143.5,2025-04-11,April,1,0.2857142857142857,0.0,0.0,737.0,12.4,7048.37,18769.5
Sa,11882.9,9312.3,2025-04-12,April,1,0.42857142857142855,0.0,0.0,526.0,13.3,7048.37,21195.199999999997
So,14012.2,1335.1,2025-04-13,April,0,0.42857142857142855,0.1,2.1,70.0,14.0,7048.37,15347.300000000001
Mo,7694.6,1470.4,2025-04-14,April,0,0.42857142857142855,0.0,0.1,313.0,14.9,7048.37,9165.0
Di,7273.15,892.0,2025-04-15,April,0,0.42857142857142855,0.0,0.0,212.0,14.2,7048.37,8165.15
Mi,10737.1,0.0,2025-04-16,April,0,0.42857142857142855,0.0,23.0,76.0,10.6,7048.37,10737.1
Do,10022.1,0.0,2025-04-17,April,0,0.42857142857142855,0.0,3.7,0.0,7.8,7048.37,10022.1
Fr,23608.3,0.0,2025-04-18,April,1,0.8571428571428571,1.0,0.0,21.0,7.8,7048.37,23608.3
Sa,16831.9,7114.1,2025-04-19,April,1,0.8571428571428571,0.0,0.0,710.0,11.3,7048.37,23946.0
So,27465.2,412.1,2025-04-20,April,0,0.8571428571428571,1.0,4.6,283.0,9.7,7048.37,27877.3
Mo,18547.6,938.6,2025-04-21,April,0,0.8571428571428571,1.0,5.8,213.0,10.1,7048.37,19486.199999999997
Di,7632.9,3849.1,2025-04-22,April,0,0.5714285714285714,0.0,0.0,453.0,13.0,7048.37,11482.0
Mi,4021.0,2238.9,2025-04-23,April,0,0.5714285714285714,0.0,18.6,437.0,11.5,7048.37,6259.9
Do,6528.3,0.0,2025-04-24,April,0,0.5714285714285714,0.0,5.6,68.0,10.2,7048.37,6528.3
Fr,10929.6,50.0,2025-04-25,April,1,0.5714285714285714,0.0,9.7,137.0,9.7,7048.37,10979.6
Sa,14417.4,2039.3,2025-04-26,April,1,0.7142857142857143,0.75,0.0,211.0,12.0,7048.37,16456.7
So,8553.7,2734.0,2025-04-27,April,0,0.7142857142857143,0.75,0.1,286.0,13.3,7048.37,11287.7
Mo,3230.0,8118.7,2025-04-28,April,0,0.5714285714285714,0.0,0.0,628.0,15.2,7048.37,11348.7
Di.,2567.2,12202.5,2025-04-29,April,0,0.5714285714285714,0.0,0.0,661.0,16.4,7048.37,14769.7
Mi.,491.6,11055.1,2025-04-30,April,0,0.5714285714285714,0.0,0.0,804.0,16.8,7048.37,11546.7
Do,2997.4,20779.8,2025-05-01,Mai,0,0.5714285714285714,0.0,0.0,763.0,17.9,7211.93,23777.2
Fr,2298.6,19572.2,2025-05-02,Mai,1,0.5714285714285714,0.0,0.1,751.0,19.5,7211.93,21870.8
Sa,14611.6,2781.8,2025-05-03,Mai,1,0.5714285714285714,0.0,1.0,102.0,16.5,7211.93,17393.4
So,16509.5,338.8,2025-05-04,Mai,0,0.5714285714285714,0.0,37.7,66.0,13.7,7211.93,16848.3
Mo,11092.7,0.0,2025-05-05,Mai,0,0.14285714285714285,0.0,9.7,0.0,8.1,7211.93,11092.7
Di,8891.3,0.0,2025-05-06,Mai,0,0.14285714285714285,0.0,0.1,0.0,8.3,7211.93,8891.3
Mi,7167.3,0.0,2025-05-07,Mai,0,0.14285714285714285,0.0,0.4,0.0,9.2,7211.93,7167.3
Do,8058.5,20.4,2025-05-08,Mai,0,0.14285714285714285,0.0,0.0,73.0,10.8,7211.93,8078.9
Fr,14726.3,104.2,2025-05-09,Mai,1,0.14285714285714285,0.0,0.7,16.0,10.2,7211.93,14830.5
Sa,10834.9,10889.4,2025-05-10,Mai,1,0.14285714285714285,0.75,0.0,654.0,12.4,7211.93,21724.3
So,15532.1,24644.0,2025-05-11,Mai,0,0.14285714285714285,1.0,0.0,800.0,15.8,7211.93,28342.100000000002
Mo,8908.5,1192.8,2025-05-12,Mai,0,0.0,0.0,18.4,107.0,13.9,7211.93,10101.3
Di,6282.5,1667.7,2025-05-13,Mai,0,0.0,0.0,0.0,344.0,13.6,7211.93,7950.2
Mi,1787.0,13809.7,2025-05-14,Mai,0,0.0,0.0,0.0,823.0,15.1,7211.93,15596.7
Do,4953.2,7809.3,2025-05-15,Mai,0,0.0,0.0,0.0,537.0,15.6,7211.93,12762.5
Fr,10111.3,4688.4,2025-05-16,Mai,1,0.0,0.0,0.0,817.0,13.5,7211.93,14799.699999999999
Sa,8599.1,9206.7,2025-05-17,Mai,1,0.0,0.0,0.0,581.0,14.5,7211.93,17805.800000000003
So,9432.6,13165.4,2025-05-18,Mai,0,0.0,0.0,0.0,613.0,15.0,7211.93,22598.0
Mo,2766.8,7623.5,2025-05-19,Mai,0,0.0,0.0,0.4,621.0,16.6,7211.93,10390.3
Di,11783.2,923.8,2025-05-20,Mai,0,0.0,0.0,27.1,214.0,15.5,7211.93,12707.0
Mi,10648.4,85.4,2025-05-21,Mai,0,0.0,0.0,25.3,22.0,13.4,7211.93,10733.8
Do,5039.5,0.0,2025-05-22,Mai,0,0.0,0.0,14.5,0.0,10.4,7211.93,5039.5
Fr,13552.2,267.3,2025-05-23,Mai,1,0.0,0.0,1.6,115.0,11.0,7211.93,13819.5
Sa,12453.3,4113.5,2025-05-24,Mai,1,0.0,0.0,1.3,527.0,13.0,7211.93,16566.8
So,11087.9,622.9,2025-05-25,Mai,0,0.0,0.0,1.0,79.0,14.5,7211.93,11710.8
Mo,8769.0,0.0,2025-05-26,Mai,0,0.0,0.0,1.6,42.0,13.8,7211.93,8769.0
Di,7681.8,1607.1,2025-05-27,Mai,0,0.0,0.0,0.0,130.0,13.8,7211.93,9288.9
Mi.,8955.7,0.0,2025-05-28,Mai,0,0.0,0.0,33.2,32.0,14.4,7211.93,8955.7
Do.,13179.8,9481.3,2025-05-29,Mai,0,0.0,1.0,0.0,353.0,16.0,7211.93,22661.1
Fr.,1747.0,20775.8,2025-05-30,Mai,0,0.0,1.0,0.0,875.0,18.9,7211.93,22522.8
Sa.,5994.0,21156.8,2025-05-31,Mai,0,0.0,0.0,5.0,861.0,21.7,7211.93,27150.8
So,6929.4,13516.8,2025-06-01,Juni,0,0.0,0.0,1.0,453.0,21.3,6877.36,20446.199999999997
Mo,5109.7,847.7,2025-06-02,Juni,0,0.0,0.0,11.7,52.0,18.1,6877.36,5957.4
Di,6609.3,4748.4,2025-06-03,Juni,0,0.0,0.0,3.2,469.0,18.7,6877.36,11357.7
Mi,8903.3,1687.5,2025-06-04,Juni,0,0.0,0.0,3.0,93.0,17.5,6877.36,10590.8
Do,7888.6,220.7,2025-06-05,Juni,0,0.0,0.0,1.1,94.0,17.4,6877.36,8109.3
Fr,15366.5,1853.1,2025-06-06,Juni,1,0.0,0.0,18.9,330.0,19.4,6877.36,17219.6
Sa,15367.6,228.8,2025-06-07,Juni,1,0.0,0.0,12.6,67.0,16.5,6877.36,15596.4
So,23519.3,1172.7,2025-06-08,Juni,0,0.0,1.0,0.0,454.0,17.4,6877.36,24692.0
Mo,2239.2,20808.5,2025-06-09,Juni,0,0.0,1.0,0.0,792.0,17.1,6877.36,23047.7
Di,2028.5,10280.4,2025-06-10,Juni,0,0.0,0.0,0.0,636.0,18.9,6877.36,12308.9
Mi,830.2,15932.6,2025-06-11,Juni,0,0.0,0.0,0.0,742.0,20.4,6877.36,16762.8
Do,563.0,15842.35,2025-06-12,Juni,0,0.0,0.0,0.0,801.0,22.1,6877.36,16405.35
Fr,2624.2,19542.6,2025-06-13,Juni,1,0.0,0.0,0.1,716.0,24.2,6877.36,22166.8
Sa,4915.8,23701.9,2025-06-14,Juni,1,0.0,0.75,0.0,741.0,24.7,6877.36,28342.100000000002
So,4595.6,13540.5,2025-06-15,Juni,0,0.0,0.75,19.3,411.0,20.9,6877.36,18136.1
Mo,1485.6,7548.5,2025-06-16,Juni,0,0.0,0.0,0.0,330.0,19.0,6877.36,9034.1
Di,1169.1,14673.4,2025-06-17,Juni,0,0.0,0.0,0.0,838.0,20.2,6877.36,15842.5
Mi,1689.1,16501.1,2025-06-18,Juni,0,0.0,0.0,0.0,843.0,21.3,6877.36,18190.199999999997
Do,712.8,16200.1,2025-06-19,Juni,0,0.0,0.5,0.0,876.0,23.1,6877.36,16912.9
Fr,1744.3,15254.3,2025-06-20,Juni,1,0.0,0.0,0.0,870.0,23.3,6877.36,16998.6
Sa,3184.1,17792.7,2025-06-21,Juni,1,0.0,0.0,0.0,755.0,22.6,6877.36,20976.8
So,1357.4,22417.5,2025-06-22,Juni,0,0.0,0.0,0.0,878.0,23.9,6877.36,23774.9
Mo,5787.5,5890.5,2025-06-23,Juni,0,0.0,0.0,0.0,487.0,24.8,6877.36,11678.0
Di,1623.3,15600.4,2025-06-24,Juni,0,0.0,0.0,0.0,884.0,23.5,6877.36,17223.7
Mi,1631.3,16741.2,2025-06-25,Juni,0,0.0,0.0,0.5,871.0,24.9,6877.36,18372.5
Do,5192.5,7228.9,2025-06-26,Juni,0,0.0,0.0,33.6,192.0,20.7,6877.36,12421.4
Fr.,1865.8,18176.0,2025-06-27,Juni,0,0.0,0.0,0.0,514.0,22.6,6877.36,20041.8
Sa.,1775.2,20458.0,2025-06-28,Juni,0,0.028571428571428574,0.0,0.0,879.0,24.3,6877.36,22233.2
So.,1843.6,22042.1,2025-06-29,Juni,0,0.028571428571428574,0.0,0.0,890.0,25.5,6877.36,23885.699999999997
So.,3149.8,13601.0,2025-06-30,Juni,0,0.028571428571428574,0.0,0.0,356.0,24.5,6877.36,16750.8
Di,770.4,16725.7,2025-07-01,Juli,0,0.028571428571428574,0.0,0.5,590.0,25.3,7076.14,17496.100000000002
Mi,2722.8,15396.65,2025-07-02,Juli,0,0.028571428571428574,0.0,2.1,710.0,25.2,7076.14,18119.45
Do,1660.8,15906.5,2025-07-03,Juli,0,0.028571428571428574,0.0,18.9,351.0,24.3,7076.14,17567.3
Fr,3262.7,20002.8,2025-07-04,Juli,1,0.028571428571428574,0.0,0.2,300.0,22.0,7076.14,23265.5
Sa,2643.7,20168.4,2025-07-05,Juli,1,0.8571428571428571,0.0,0.0,534.0,22.6,7076.14,22812.100000000002
So,11649.4,8194.7,2025-07-06,Juli,0,0.8571428571428571,0.0,1.4,289.0,20.0,7076.14,19844.1
Mo,11174.4,329.0,2025-07-07,Juli,0,0.8571428571428571,0.0,19.1,44.0,15.9,7076.14,11503.4
Di,13442.6,233.9,2025-07-08,Juli,0,0.8571428571428571,0.0,6.4,129.0,13.7,7076.14,13676.5
Mi,4839.8,17539.2,2025-07-09,Juli,0,0.8571428571428571,0.0,0.0,747.0,16.4,7076.14,22379.0
Do,1514.1,19937.1,2025-07-10,Juli,0,0.8571428571428571,0.0,0.0,874.0,17.8,7076.14,21451.199999999997
Fr,2748.6,19946.2,2025-07-11,Juli,1,0.8571428571428571,0.0,0.0,818.0,20.0,7076.14,22694.8
Sa,2249.1,23859.25,2025-07-12,Juli,1,0.8571428571428571,0.0,0.0,832.0,20.7,7076.14,26108.35
So,65.3,23668.8,2025-07-13,Juli,0,0.8571428571428571,0.0,9.5,482.0,21.8,7076.14,23734.1
Mo,2377.4,10946.3,2025-07-14,Juli,0,0.8571428571428571,0.0,4.9,429.0,20.8,7076.14,13323.699999999999
Di,1343.8,12846.35,2025-07-15,Juli,0,0.8571428571428571,0.0,2.9,87.0,19.9,7076.14,14190.15
Mi,14852.2,2560.7,2025-07-16,Juli,0,0.8571428571428571,0.0,13.0,31.0,18.9,7076.14,17412.9
Do,2542.6,15594.2,2025-07-17,Juli,0,0.8571428571428571,0.0,0.5,406.0,18.5,7076.14,18136.8
Fr,2765.6,21995.3,2025-07-18,Juli,1,0.8571428571428571,0.0,0.0,831.0,20.6,7076.14,24760.899999999998
Sa,10422.5,11827.7,2025-07-19,Juli,1,1.0,0.0,0.8,409.0,20.8,7076.14,22250.2
So,7907.1,15395.7,2025-07-20,Juli,0,1.0,0.0,52.9,389.0,20.5,7076.14,23302.800000000003
Mo,8408.1,3150.4,2025-07-21,Juli,0,1.0,0.0,6.2,253.0,18.4,7076.14,11558.5
Di,9088.4,9935.6,2025-07-22,Juli,0,1.0,0.0,0.0,314.0,19.4,7076.14,19024.0
Mi,1309.1,18597.5,2025-07-23,Juli,0,1.0,0.0,5.3,375.0,19.2,7076.14,19906.6
Do,11031.8,98.2,2025-07-24,Juli,0,1.0,0.0,11.8,1.0,16.6,7076.14,11130.0
Fr,8839.8,5497.1,2025-07-25,Juli,1,1.0,0.0,1.2,134.0,17.0,7076.14,14336.9
Sa,12300.19,1505.3,2025-07-26,Juli,1,1.0,0.0,21.9,17.0,16.7,7076.14,13805.49
So,14066.4,1555.1,2025-07-27,Juli,0,1.0,0.0,21.7,98.0,16.5,7076.14,15621.5
Mo,11987.0,0.0,2025-07-28,Juli,0,1.0,0.0,26.3,0.0,13.9,7076.14,11987.0
Di.,7481.6,7418.9,2025-07-29,Juli,0,1.0,0.0,0.2,377.0,15.7,7076.14,14900.5
Mi.,11523.3,3740.0,2025-07-30,Juli,0,1.0,0.0,6.6,130.0,16.5,7076.14,15263.3
Do.,2448.6,13056.9,2025-07-31,Juli,0,1.0,0.0,1.6,300.0,18.0,7076.14,15505.5
Fr,16792.9,4573.4,2025-08-01,August,1,1.0,1.0,24.3,312.0,19.4,6840.05,21366.300000000003
Sa,14403.5,128.7,2025-08-02,August,1,1.0,0.0,8.0,81.0,15.0,6840.05,14532.2
So,10387.9,3798.2,2025-08-03,August,0,1.0,0.0,0.0,262.0,16.6,6840.05,14186.099999999999
