"CubeId";"gdpap"
"PublishingDate";"2025-11-21 09:00"

"Date";"D0";"D1";"Value"
"2003-Q4";"WMF";"D0S";"19477.86123522"
"2003-Q4";"WMF";"T3";"60561.86114254"
"2003-Q4";"WMF";"T3S";"60561.8611419"
"2003-Q4";"WMF";"T4";"37985.55324523"
"2003-Q4";"WMF";"WG1";"33964.70624474"
"2003-Q4";"WMF";"D2";"16316.13528808"
"2003-Q4";"WMF";"D2S";"16316.13534895"
"2003-Q4";"WMF";"T5";"54301.68853332"
"2003-Q4";"WMF";"T5S";"54301.68859419"
"2003-Q4";"WMF";"BBIP";"125224.73808436"
"2003-Q4";"WMF";"BBIPS";"125340.14852346"
"2003-Q4";"VVP";"PHPOE";"0.76546251"
"2003-Q4";"VVP";"S";"0.26314513"
"2003-Q4";"VVP";"T0";"0.67627156"
"2003-Q4";"VVP";"B";"1.08189394"
"2003-Q4";"VVP";"A";"3.29740855"
"2003-Q4";"VVP";"T1";"2.54811347"
"2003-Q4";"VVP";"T2";"3.19738744"
"2003-Q4";"VVP";"WG0";"3.67457847"
"2003-Q4";"VVP";"D0";"4.4712694"
"2003-Q4";"VVP";"D0S";"4.47126939"
"2003-Q4";"VVP";"T3";"3.60369003"
"2003-Q4";"VVP";"T3S";"3.60369003"
"2003-Q4";"VVP";"T4";"1.67375298"
"2003-Q4";"VVP";"WG1";"3.51601928"
"2003-Q4";"VVP";"D2";"3.49958079"
"2003-Q4";"VVP";"D2S";"3.49958116"
"2003-Q4";"VVP";"T5";"2.21555696"
"2003-Q4";"VVP";"T5S";"2.21555707"
"2003-Q4";"VVP";"BBIP";"1.129487"
"2003-Q4";"VVP";"BBIPS";"1.12916137"
"2004-Q1";"WMF";"PHPOE";"71015.15368896"
"2004-Q1";"WMF";"S";"15034.84451869"
"2004-Q1";"WMF";"T0";"86049.99820765"
"2004-Q1";"WMF";"B";"11439.71909665"
"2004-Q1";"WMF";"A";"22332.5005907"
"2004-Q1";"WMF";"T1";"33772.21968735"
"2004-Q1";"WMF";"T2";"43653.18432307"
"2004-Q1";"WMF";"WG0";"38492.96789595"
"2004-Q1";"WMF";"D0";"19132.18439385"
"2004-Q1";"WMF";"D0S";"19132.18439213"
"2004-Q1";"WMF";"T3";"62785.36871692"
"2004-Q1";"WMF";"T3S";"62785.3687152"
"2004-Q1";"WMF";"T4";"37022.0964557"
"2004-Q1";"WMF";"WG1";"34330.47898387"
"2004-Q1";"WMF";"D2";"17063.84060178"
"2004-Q1";"WMF";"D2S";"17063.84075671"
"2004-Q1";"WMF";"T5";"54085.93705748"
"2004-Q1";"WMF";"T5S";"54085.93721241"
"2004-Q1";"WMF";"BBIP";"126091.37480932"
"2004-Q1";"WMF";"BBIPS";"126134.7508718"
"2004-Q1";"VVP";"PHPOE";"0.88032997"
"2004-Q1";"VVP";"S";"-0.57698043"
"2004-Q1";"VVP";"T0";"0.62263326"
"2004-Q1";"VVP";"B";"1.70557348"
"2004-Q1";"VVP";"A";"-0.71021512"
"2004-Q1";"VVP";"T1";"0.09513158"
"2004-Q1";"VVP";"T2";"6.25349144"
"2004-Q1";"VVP";"WG0";"5.13219678"
"2004-Q1";"VVP";"D0";"-1.77471663"
"2004-Q1";"VVP";"D0S";"-1.77471663"
"2004-Q1";"VVP";"T3";"3.67146506"
"2004-Q1";"VVP";"T3S";"3.67146506"
"2004-Q1";"VVP";"T4";"-2.53637688"
"2004-Q1";"VVP";"WG1";"1.07692007"
"2004-Q1";"VVP";"D2";"4.58261286"
"2004-Q1";"VVP";"D2S";"4.58261342"
"2004-Q1";"VVP";"T5";"-0.39732001"
"2004-Q1";"VVP";"T5S";"-0.39731984"
"2004-Q1";"VVP";"BBIP";"0.69206511"
"2004-Q1";"VVP";"BBIPS";"0.63395676"
"2004-Q2";"WMF";"PHPOE";"71505.18564925"
"2004-Q2";"WMF";"S";"15185.94860873"
"2004-Q2";"WMF";"T0";"86691.13425797"
"2004-Q2";"WMF";"B";"11493.10029415"
"2004-Q2";"WMF";"A";"23011.62018197"
"2004-Q2";"WMF";"T1";"34504.72047612"
"2004-Q2";"WMF";"T2";"45728.26753515"
"2004-Q2";"WMF";"WG0";"39099.48357248"
"2004-Q2";"WMF";"D0";"19491.09306352"
"2004-Q2";"WMF";"D0S";"19491.09306176"
"2004-Q2";"WMF";"T3";"65219.36059867"
"2004-Q2";"WMF";"T3S";"65219.36059692"
"2004-Q2";"WMF";"T4";"37300.38311697"
"2004-Q2";"WMF";"WG1";"34763.88032096"
"2004-Q2";"WMF";"D2";"17735.94367316"
"2004-Q2";"WMF";"D2S";"17735.94381177"
"2004-Q2";"WMF";"T5";"55036.32679014"
"2004-Q2";"WMF";"T5S";"55036.32692874"
"2004-Q2";"WMF";"BBIP";"127008.90842009"
"2004-Q2";"WMF";"BBIPS";"126897.41318839"
"2004-Q2";"VVP";"PHPOE";"0.69003858"
"2004-Q2";"VVP";"S";"1.00502596"
"2004-Q2";"VVP";"T0";"0.74507387"
"2004-Q2";"VVP";"B";"0.46663032"
"2004-Q2";"VVP";"A";"3.04094738"
"2004-Q2";"VVP";"T1";"2.16894476"
"2004-Q2";"VVP";"T2";"4.75356665"
"2004-Q2";"VVP";"WG0";"1.57565319"
"2004-Q2";"VVP";"D0";"1.87594193"
"2004-Q2";"VVP";"D0S";"1.87594193"
"2004-Q2";"VVP";"T3";"3.87668645"
"2004-Q2";"VVP";"T3S";"3.87668645"
"2004-Q2";"VVP";"T4";"0.75167721"
"2004-Q2";"VVP";"WG1";"1.26243895"
"2004-Q2";"VVP";"D2";"3.93875615"
"2004-Q2";"VVP";"D2S";"3.93875602"
"2004-Q2";"VVP";"T5";"1.75718456"
"2004-Q2";"VVP";"T5S";"1.75718452"
"2004-Q2";"VVP";"BBIP";"0.72767357"
"2004-Q2";"VVP";"BBIPS";"0.60464092"
"2004-Q3";"WMF";"PHPOE";"71749.88476468"
"2004-Q3";"WMF";"S";"15182.4868474"
"2004-Q3";"WMF";"T0";"86932.37161207"
"2004-Q3";"WMF";"B";"11851.81680537"
"2004-Q3";"WMF";"A";"23728.49998777"
"2004-Q3";"WMF";"T1";"35580.31679314"
"2004-Q3";"WMF";"T2";"45197.59851357"
"2004-Q3";"WMF";"WG0";"39504.29700522"
"2004-Q3";"WMF";"D0";"19471.11630511"
"2004-Q3";"WMF";"D0S";"19471.11630493"
"2004-Q3";"WMF";"T3";"64668.71481868"
"2004-Q3";"WMF";"T3S";"64668.7148185"
"2004-Q3";"WMF";"T4";"38828.03813961"
"2004-Q3";"WMF";"WG1";"35730.22494186"
"2004-Q3";"WMF";"D2";"18121.93094188"
"2004-Q3";"WMF";"D2S";"18121.93093101"
"2004-Q3";"WMF";"T5";"56949.96908149"
"2004-Q3";"WMF";"T5S";"56949.96907062"
"2004-Q3";"WMF";"BBIP";"127177.29277385"
"2004-Q3";"WMF";"BBIPS";"126910.94026351"
"2004-Q3";"VVP";"PHPOE";"0.34221171"
"2004-Q3";"VVP";"S";"-0.02279582"
"2004-Q3";"VVP";"T0";"0.27827223"
"2004-Q3";"VVP";"B";"3.12114662"
"2004-Q3";"VVP";"A";"3.1152948"
"2004-Q3";"VVP";"T1";"3.11724397"
"2004-Q3";"VVP";"T2";"-1.16048355"
"2004-Q3";"VVP";"WG0";"1.03534215"
"2004-Q3";"VVP";"D0";"-0.10249173"
"2004-Q3";"VVP";"D0S";"-0.10249172"
"2004-Q3";"VVP";"T3";"-0.84429804"
"2004-Q3";"VVP";"T3S";"-0.84429803"
"2004-Q3";"VVP";"T4";"4.09554781"
"2004-Q3";"VVP";"WG1";"2.77973751"
"2004-Q3";"VVP";"D2";"2.17629959"
"2004-Q3";"VVP";"D2S";"2.17629873"
"2004-Q3";"VVP";"T5";"3.47705307"
"2004-Q3";"VVP";"T5S";"3.47705279"
"2004-Q3";"VVP";"BBIP";"0.13257681"
"2004-Q3";"VVP";"BBIPS";"0.01065985"
"2004-Q4";"WMF";"PHPOE";"72338.34146766"
"2004-Q4";"WMF";"S";"15286.71142268"
"2004-Q4";"WMF";"T0";"87625.05289034"
"2004-Q4";"WMF";"B";"11995.9578334"
"2004-Q4";"WMF";"A";"23293.77534904"
"2004-Q4";"WMF";"T1";"35289.73318243"
"2004-Q4";"WMF";"T2";"45601.98220361"
"2004-Q4";"WMF";"WG0";"40075.30863576"
"2004-Q4";"WMF";"D0";"20266.81950957"
"2004-Q4";"WMF";"D0S";"20266.81951323"
"2004-Q4";"WMF";"T3";"65868.80171318"
"2004-Q4";"WMF";"T3S";"65868.80171684"
"2004-Q4";"WMF";"T4";"39924.41907654"
"2004-Q4";"WMF";"WG1";"35786.38249364"
"2004-Q4";"WMF";"D2";"18491.05128575"
"2004-Q4";"WMF";"D2S";"18491.05100308"
"2004-Q4";"WMF";"T5";"58415.47036229"
"2004-Q4";"WMF";"T5S";"58415.47007962"
"2004-Q4";"WMF";"BBIP";"127976.39830189"
"2004-Q4";"WMF";"BBIPS";"127944.49022251"
"2004-Q4";"VVP";"PHPOE";"0.82015003"
"2004-Q4";"VVP";"S";"0.68647894"
"2004-Q4";"VVP";"T0";"0.79680476"
"2004-Q4";"VVP";"B";"1.21619352"
"2004-Q4";"VVP";"A";"-1.83207805"
"2004-Q4";"VVP";"T1";"-0.81669765"
"2004-Q4";"VVP";"T2";"0.89470172"
"2004-Q4";"VVP";"WG0";"1.44544182"
"2004-Q4";"VVP";"D0";"4.08658236"
"2004-Q4";"VVP";"D0S";"4.08658238"
"2004-Q4";"VVP";"T3";"1.8557457"
"2004-Q4";"VVP";"T3S";"1.85574571"
"2004-Q4";"VVP";"T4";"2.82368358"
"2004-Q4";"VVP";"WG1";"0.157171"
"2004-Q4";"VVP";"D2";"2.03687093"
"2004-Q4";"VVP";"D2S";"2.03686943"
"2004-Q4";"VVP";"T5";"2.57331357"
"2004-Q4";"VVP";"T5S";"2.57331309"
"2004-Q4";"VVP";"BBIP";"0.62833979"
"2004-Q4";"VVP";"BBIPS";"0.81438996"
"2005-Q1";"WMF";"PHPOE";"72891.07404469"
"2005-Q1";"WMF";"S";"15421.81550476"
"2005-Q1";"WMF";"T0";"88312.88954944"
"2005-Q1";"WMF";"B";"12057.12874658"
"2005-Q1";"WMF";"A";"23294.39078363"
"2005-Q1";"WMF";"T1";"35351.51953021"
"2005-Q1";"WMF";"T2";"47363.1883182"
"2005-Q1";"WMF";"WG0";"39687.30203799"
"2005-Q1";"WMF";"D0";"20734.34433074"
"2005-Q1";"WMF";"D0S";"20734.34434131"
"2005-Q1";"WMF";"T3";"68097.53264894"
"2005-Q1";"WMF";"T3S";"68097.53265951"
"2005-Q1";"WMF";"T4";"41579.05197803"
"2005-Q1";"WMF";"WG1";"36774.0155054"
"2005-Q1";"WMF";"D2";"18949.87716462"
"2005-Q1";"WMF";"D2S";"18949.87648543"
"2005-Q1";"WMF";"T5";"60528.92914265"
"2005-Q1";"WMF";"T5S";"60528.92846346"
"2005-Q1";"WMF";"BBIP";"129264.06387587"
"2005-Q1";"WMF";"BBIPS";"129383.60909941"
"2005-Q1";"VVP";"PHPOE";"0.76409352"
"2005-Q1";"VVP";"S";"0.88380083"
"2005-Q1";"VVP";"T0";"0.78497717"
"2005-Q1";"VVP";"B";"0.50992938"
"2005-Q1";"VVP";"A";"0.00264206"
"2005-Q1";"VVP";"T1";"0.17508307"
"2005-Q1";"VVP";"T2";"3.86212623"
"2005-Q1";"VVP";"WG0";"-0.96819366"
"2005-Q1";"VVP";"D0";"2.3068485"
"2005-Q1";"VVP";"D0S";"2.30684853"
"2005-Q1";"VVP";"T3";"3.38359114"
"2005-Q1";"VVP";"T3S";"3.38359115"
"2005-Q1";"VVP";"T4";"4.14441322"
"2005-Q1";"VVP";"WG1";"2.7598012"
"2005-Q1";"VVP";"D2";"2.48134015"
"2005-Q1";"VVP";"D2S";"2.48133804"
"2005-Q1";"VVP";"T5";"3.61797785"
"2005-Q1";"VVP";"T5S";"3.61797719"
"2005-Q1";"VVP";"BBIP";"1.00617426"
"2005-Q1";"VVP";"BBIPS";"1.12479941"
"2005-Q2";"WMF";"PHPOE";"73343.11984288"
"2005-Q2";"WMF";"S";"15488.39480913"
"2005-Q2";"WMF";"T0";"88831.51465201"
"2005-Q2";"WMF";"B";"12391.74930409"
"2005-Q2";"WMF";"A";"23476.62261015"
"2005-Q2";"WMF";"T1";"35868.37191424"
"2005-Q2";"WMF";"T2";"49109.72282335"
"2005-Q2";"WMF";"WG0";"42691.97605812"
"2005-Q2";"WMF";"D0";"21549.40453328"
"2005-Q2";"WMF";"D0S";"21549.40454295"
"2005-Q2";"WMF";"T3";"70659.12735663"
"2005-Q2";"WMF";"T3S";"70659.1273663"
"2005-Q2";"WMF";"T4";"45570.80154504"
"2005-Q2";"WMF";"WG1";"38075.34676153"
"2005-Q2";"WMF";"D2";"19284.28965239"
"2005-Q2";"WMF";"D2S";"19284.28911272"
"2005-Q2";"WMF";"T5";"64855.09119744"
"2005-Q2";"WMF";"T5S";"64855.09065776"
"2005-Q2";"WMF";"BBIP";"131088.89922358"
"2005-Q2";"WMF";"BBIPS";"131210.37787006"
"2005-Q2";"VVP";"PHPOE";"0.62016619"
"2005-Q2";"VVP";"S";"0.43172157"
"2005-Q2";"VVP";"T0";"0.58725867"
"2005-Q2";"VVP";"B";"2.77529223"
"2005-Q2";"VVP";"A";"0.78229917"
"2005-Q2";"VVP";"T1";"1.46203725"
"2005-Q2";"VVP";"T2";"3.68753576"
"2005-Q2";"VVP";"WG0";"7.57086994"
"2005-Q2";"VVP";"D0";"3.93096685"
"2005-Q2";"VVP";"D0S";"3.93096685"
"2005-Q2";"VVP";"T3";"3.76165568"
"2005-Q2";"VVP";"T3S";"3.76165568"
"2005-Q2";"VVP";"T4";"9.6003862"
"2005-Q2";"VVP";"WG1";"3.53872493"
"2005-Q2";"VVP";"D2";"1.76472114"
"2005-Q2";"VVP";"D2S";"1.76472194"
"2005-Q2";"VVP";"T5";"7.14726349"
"2005-Q2";"VVP";"T5S";"7.1472638"
"2005-Q2";"VVP";"BBIP";"1.41171126"
"2005-Q2";"VVP";"BBIPS";"1.41190123"
"2005-Q3";"WMF";"PHPOE";"73930.77643114"
"2005-Q3";"WMF";"S";"15441.16517239"
"2005-Q3";"WMF";"T0";"89371.94160353"
"2005-Q3";"WMF";"B";"12460.80848066"
"2005-Q3";"WMF";"A";"23727.96631098"
"2005-Q3";"WMF";"T1";"36188.77479163"
"2005-Q3";"WMF";"T2";"47720.1404081"
"2005-Q3";"WMF";"WG0";"42669.53305596"
"2005-Q3";"WMF";"D0";"22520.99658571"
"2005-Q3";"WMF";"D0S";"22520.99658513"
"2005-Q3";"WMF";"T3";"70241.13699381"
"2005-Q3";"WMF";"T3S";"70241.13699323"
"2005-Q3";"WMF";"T4";"44409.29608688"
"2005-Q3";"WMF";"WG1";"39057.57009072"
"2005-Q3";"WMF";"D2";"19359.94274106"
"2005-Q3";"WMF";"D2S";"19359.94281347"
"2005-Q3";"WMF";"T5";"63769.23882794"
"2005-Q3";"WMF";"T5S";"63769.23890035"
"2005-Q3";"WMF";"BBIP";"133065.2167065"
"2005-Q3";"WMF";"BBIPS";"133189.63140397"
"2005-Q3";"VVP";"PHPOE";"0.80124297"
"2005-Q3";"VVP";"S";"-0.30493565"
"2005-Q3";"VVP";"T0";"0.608373"
"2005-Q3";"VVP";"B";"0.55729966"
"2005-Q3";"VVP";"A";"1.07061269"
"2005-Q3";"VVP";"T1";"0.8932741"
"2005-Q3";"VVP";"T2";"-2.82954644"
"2005-Q3";"VVP";"WG0";"-0.0525696"
"2005-Q3";"VVP";"D0";"4.50867239"
"2005-Q3";"VVP";"D0S";"4.50867234"
"2005-Q3";"VVP";"T3";"-0.59155891"
"2005-Q3";"VVP";"T3S";"-0.59155892"
"2005-Q3";"VVP";"T4";"-2.54879313"
"2005-Q3";"VVP";"WG1";"2.57968321"
"2005-Q3";"VVP";"D2";"0.39230425"
"2005-Q3";"VVP";"D2S";"0.39230744"
"2005-Q3";"VVP";"T5";"-1.67427468"
"2005-Q3";"VVP";"T5S";"-1.67427375"
"2005-Q3";"VVP";"BBIP";"1.5076162"
"2005-Q3";"VVP";"BBIPS";"1.50845807"
"2005-Q4";"WMF";"PHPOE";"74647.84942706"
"2005-Q4";"WMF";"S";"15476.59280723"
"2005-Q4";"WMF";"T0";"90124.44223429"
"2005-Q4";"WMF";"B";"12604.8550051"
"2005-Q4";"WMF";"A";"24187.1656612"
"2005-Q4";"WMF";"T1";"36792.0206663"
"2005-Q4";"WMF";"T2";"50291.50777363"
"2005-Q4";"WMF";"WG0";"44843.4905532"
"2005-Q4";"WMF";"D0";"22968.50344864"
"2005-Q4";"WMF";"D0S";"22968.50342899"
"2005-Q4";"WMF";"T3";"73260.01122226"
"2005-Q4";"WMF";"T3S";"73260.01120262"
"2005-Q4";"WMF";"T4";"46408.78347888"
"2005-Q4";"WMF";"WG1";"40377.31668381"
"2005-Q4";"WMF";"D2";"19688.5621526"
"2005-Q4";"WMF";"D2S";"19688.56329905"
"2005-Q4";"WMF";"T5";"66097.34563148"
"2005-Q4";"WMF";"T5S";"66097.34677793"
"2005-Q4";"WMF";"BBIP";"135094.85665414"
"2005-Q4";"WMF";"BBIPS";"135223.20872002"
"2005-Q4";"VVP";"PHPOE";"0.96992488"
"2005-Q4";"VVP";"S";"0.22943628"
"2005-Q4";"VVP";"T0";"0.84198756"
"2005-Q4";"VVP";"B";"1.15599662"
"2005-Q4";"VVP";"A";"1.93526636"
"2005-Q4";"VVP";"T1";"1.66694197"
"2005-Q4";"VVP";"T2";"5.3884321"
"2005-Q4";"VVP";"WG0";"5.09487061"
"2005-Q4";"VVP";"D0";"1.9870651"
"2005-Q4";"VVP";"D0S";"1.98706501"
"2005-Q4";"VVP";"T3";"4.2978721"
"2005-Q4";"VVP";"T3S";"4.29787207"
"2005-Q4";"VVP";"T4";"4.50240731"
"2005-Q4";"VVP";"WG1";"3.37897772"
"2005-Q4";"VVP";"D2";"1.69741934"
"2005-Q4";"VVP";"D2S";"1.69742488"
"2005-Q4";"VVP";"T5";"3.65083047"
"2005-Q4";"VVP";"T5S";"3.65083215"
"2005-Q4";"VVP";"BBIP";"1.52529714"
"2005-Q4";"VVP";"BBIPS";"1.52682855"
"2006-Q1";"WMF";"PHPOE";"75227.40369785"
"2006-Q1";"WMF";"S";"15609.3524162"
"2006-Q1";"WMF";"T0";"90836.75611405"
"2006-Q1";"WMF";"B";"12509.93165657"
"2006-Q1";"WMF";"A";"24632.99750571"
"2006-Q1";"WMF";"T1";"37142.92916228"
"2006-Q1";"WMF";"T2";"52489.92634729"
"2006-Q1";"WMF";"WG0";"47990.7875456"
"2006-Q1";"WMF";"D0";"23271.83721397"
"2006-Q1";"WMF";"D0S";"23271.83716822"
"2006-Q1";"WMF";"T3";"75761.76356126"
"2006-Q1";"WMF";"T3S";"75761.76351551"
"2006-Q1";"WMF";"T4";"47828.34616248"
"2006-Q1";"WMF";"WG1";"42091.87068835"
"2006-Q1";"WMF";"D2";"19755.72605045"
"2006-Q1";"WMF";"D2S";"19755.72867152"
"2006-Q1";"WMF";"T5";"67584.07221293"
"2006-Q1";"WMF";"T5S";"67584.07483399"
"2006-Q1";"WMF";"BBIP";"137657.43240841"
"2006-Q1";"WMF";"BBIPS";"137592.05008572"
"2006-Q1";"VVP";"PHPOE";"0.77638442"
"2006-Q1";"VVP";"S";"0.85780902"
"2006-Q1";"VVP";"T0";"0.79036703"
"2006-Q1";"VVP";"B";"-0.75306974"
"2006-Q1";"VVP";"A";"1.84325791"
"2006-Q1";"VVP";"T1";"0.9537625"
"2006-Q1";"VVP";"T2";"4.37135149"
"2006-Q1";"VVP";"WG0";"7.01840324"
"2006-Q1";"VVP";"D0";"1.32065098"
"2006-Q1";"VVP";"D0S";"1.32065087"
"2006-Q1";"VVP";"T3";"3.41489483"
"2006-Q1";"VVP";"T3S";"3.4148948"
"2006-Q1";"VVP";"T4";"3.0588233"
"2006-Q1";"VVP";"WG1";"4.24632974"
"2006-Q1";"VVP";"D2";"0.34113155"
"2006-Q1";"VVP";"D2S";"0.34113902"
"2006-Q1";"VVP";"T5";"2.24929847"
"2006-Q1";"VVP";"T5S";"2.24930066"
"2006-Q1";"VVP";"BBIP";"1.89687144"
"2006-Q1";"VVP";"BBIPS";"1.75180088"
"2006-Q2";"WMF";"PHPOE";"75728.35512891"
"2006-Q2";"WMF";"S";"15513.54118016"
"2006-Q2";"WMF";"T0";"91241.89630907"
"2006-Q2";"WMF";"B";"12546.70442376"
"2006-Q2";"WMF";"A";"25048.0242209"
"2006-Q2";"WMF";"T1";"37594.72864466"
"2006-Q2";"WMF";"T2";"53096.01490535"
"2006-Q2";"WMF";"WG0";"47474.33699992"
"2006-Q2";"WMF";"D0";"23261.45347062"
"2006-Q2";"WMF";"D0S";"23261.45343482"
"2006-Q2";"WMF";"T3";"76357.46837597"
"2006-Q2";"WMF";"T3S";"76357.46834017"
"2006-Q2";"WMF";"T4";"48852.58746189"
"2006-Q2";"WMF";"WG1";"42937.44413497"
"2006-Q2";"WMF";"D2";"19913.67501697"
"2006-Q2";"WMF";"D2S";"19913.67737764"
"2006-Q2";"WMF";"T5";"68766.26247886"
"2006-Q2";"WMF";"T5S";"68766.26483953"
"2006-Q2";"WMF";"BBIP";"139571.20286379"
"2006-Q2";"WMF";"BBIPS";"139228.40207345"
"2006-Q2";"VVP";"PHPOE";"0.66591615"
"2006-Q2";"VVP";"S";"-0.6138066"
"2006-Q2";"VVP";"T0";"0.4460091"
"2006-Q2";"VVP";"B";"0.29394859"
"2006-Q2";"VVP";"A";"1.68484049"
"2006-Q2";"VVP";"T1";"1.21638086"
"2006-Q2";"VVP";"T2";"1.15467595"
"2006-Q2";"VVP";"WG0";"-1.07614518"
"2006-Q2";"VVP";"D0";"-0.04461935"
"2006-Q2";"VVP";"D0S";"-0.04461931"
"2006-Q2";"VVP";"T3";"0.78628689"
"2006-Q2";"VVP";"T3S";"0.7862869"
"2006-Q2";"VVP";"T4";"2.14149428"
"2006-Q2";"VVP";"WG1";"2.0088759"
"2006-Q2";"VVP";"D2";"0.7995098"
"2006-Q2";"VVP";"D2S";"0.79950838"
"2006-Q2";"VVP";"T5";"1.74921432"
"2006-Q2";"VVP";"T5S";"1.74921386"
"2006-Q2";"VVP";"BBIP";"1.39024128"
"2006-Q2";"VVP";"BBIPS";"1.189278"
"2006-Q3";"WMF";"PHPOE";"76381.94556589"
"2006-Q3";"WMF";"S";"15667.48192914"
"2006-Q3";"WMF";"T0";"92049.42749503"
"2006-Q3";"WMF";"B";"12613.48364531"
"2006-Q3";"WMF";"A";"25422.5875615"
"2006-Q3";"WMF";"T1";"38036.07120681"
"2006-Q3";"WMF";"T2";"55148.29384664"
"2006-Q3";"WMF";"WG0";"48936.05243616"
"2006-Q3";"WMF";"D0";"23965.25364398"
"2006-Q3";"WMF";"D0S";"23965.2536487"
"2006-Q3";"WMF";"T3";"79113.54749062"
"2006-Q3";"WMF";"T3S";"79113.54749534"
"2006-Q3";"WMF";"T4";"47840.45535173"
"2006-Q3";"WMF";"WG1";"42411.43692793"
"2006-Q3";"WMF";"D2";"20536.59274102"
"2006-Q3";"WMF";"D2S";"20536.59264213"
"2006-Q3";"WMF";"T5";"68377.04809274"
"2006-Q3";"WMF";"T5S";"68377.04799386"
"2006-Q3";"WMF";"BBIP";"141106.77801177"
"2006-Q3";"WMF";"BBIPS";"140955.09129419"
"2006-Q3";"VVP";"PHPOE";"0.86307227"
"2006-Q3";"VVP";"S";"0.99229923"
"2006-Q3";"VVP";"T0";"0.88504428"
"2006-Q3";"VVP";"B";"0.53224512"
"2006-Q3";"VVP";"A";"1.49538078"
"2006-Q3";"VVP";"T1";"1.17394799"
"2006-Q3";"VVP";"T2";"3.86522217"
"2006-Q3";"VVP";"WG0";"3.07895914"
"2006-Q3";"VVP";"D0";"3.02560704"
"2006-Q3";"VVP";"D0S";"3.02560722"
"2006-Q3";"VVP";"T3";"3.60944276"
"2006-Q3";"VVP";"T3S";"3.60944282"
"2006-Q3";"VVP";"T4";"-2.0718086"
"2006-Q3";"VVP";"WG1";"-1.22505477"
"2006-Q3";"VVP";"D2";"3.12809024"
"2006-Q3";"VVP";"D2S";"3.12807752"
"2006-Q3";"VVP";"T5";"-0.56599613"
"2006-Q3";"VVP";"T5S";"-0.56599969"
"2006-Q3";"VVP";"BBIP";"1.10020915"
"2006-Q3";"VVP";"BBIPS";"1.24018461"
"2006-Q4";"WMF";"PHPOE";"76600.31524418"
"2006-Q4";"WMF";"S";"15772.82547867"
"2006-Q4";"WMF";"T0";"92373.14072286"
"2006-Q4";"WMF";"B";"12649.2303033"
"2006-Q4";"WMF";"A";"26787.05483644"
"2006-Q4";"WMF";"T1";"39436.28513974"
"2006-Q4";"WMF";"T2";"60269.08512118"
"2006-Q4";"WMF";"WG0";"53199.14542378"
"2006-Q4";"WMF";"D0";"24441.72302288"
"2006-Q4";"WMF";"D0S";"24441.72309972"
"2006-Q4";"WMF";"T3";"84710.80814407"
"2006-Q4";"WMF";"T3S";"84710.8082209"
"2006-Q4";"WMF";"T4";"53529.97509366"
"2006-Q4";"WMF";"WG1";"46458.33040892"
"2006-Q4";"WMF";"D2";"20556.00361297"
"2006-Q4";"WMF";"D2S";"20555.99873013"
"2006-Q4";"WMF";"T5";"74085.97870663"
"2006-Q4";"WMF";"T5S";"74085.97382379"
"2006-Q4";"WMF";"BBIP";"144059.82420685"
"2006-Q4";"WMF";"BBIPS";"144098.49746026"
"2006-Q4";"VVP";"PHPOE";"0.28589175"
"2006-Q4";"VVP";"S";"0.67237065"
"2006-Q4";"VVP";"T0";"0.35167327"
"2006-Q4";"VVP";"B";"0.28340036"
"2006-Q4";"VVP";"A";"5.36714554"
"2006-Q4";"VVP";"T1";"3.68127908"
"2006-Q4";"VVP";"T2";"9.28549356"
"2006-Q4";"VVP";"WG0";"8.71155881"
"2006-Q4";"VVP";"D0";"1.98816748"
"2006-Q4";"VVP";"D0S";"1.98816778"
"2006-Q4";"VVP";"T3";"7.07497114"
"2006-Q4";"VVP";"T3S";"7.07497123"
"2006-Q4";"VVP";"T4";"11.89269563"
"2006-Q4";"VVP";"WG1";"9.54198625"
"2006-Q4";"VVP";"D2";"0.09451846"
"2006-Q4";"VVP";"D2S";"0.09449517"
"2006-Q4";"VVP";"T5";"8.34919139"
"2006-Q4";"VVP";"T5S";"8.34918441"
"2006-Q4";"VVP";"BBIP";"2.09277416"
"2006-Q4";"VVP";"BBIPS";"2.23007636"
"2007-Q1";"WMF";"PHPOE";"77573.06401225"
"2007-Q1";"WMF";"S";"15880.38193576"
"2007-Q1";"WMF";"T0";"93453.44594801"
"2007-Q1";"WMF";"B";"12718.79509788"
"2007-Q1";"WMF";"A";"27025.9171451"
"2007-Q1";"WMF";"T1";"39744.71224298"
"2007-Q1";"WMF";"T2";"59999.4311967"
"2007-Q1";"WMF";"WG0";"53635.06880884"
"2007-Q1";"WMF";"D0";"26565.65896436"
"2007-Q1";"WMF";"D0S";"26565.65915767"
"2007-Q1";"WMF";"T3";"86565.09016106"
"2007-Q1";"WMF";"T3S";"86565.09035437"
"2007-Q1";"WMF";"T4";"51699.7604065"
"2007-Q1";"WMF";"WG1";"46352.50850438"
"2007-Q1";"WMF";"D2";"21838.02374606"
"2007-Q1";"WMF";"D2S";"21838.01189075"
"2007-Q1";"WMF";"T5";"73537.78415257"
"2007-Q1";"WMF";"T5S";"73537.77229726"
"2007-Q1";"WMF";"BBIP";"146388.80864826"
"2007-Q1";"WMF";"BBIPS";"146502.61048028"
"2007-Q1";"VVP";"PHPOE";"1.26990178"
"2007-Q1";"VVP";"S";"0.68190989"
"2007-Q1";"VVP";"T0";"1.16950146"
